id,text,Category,source
656,Communication Skills My writing skills in English is very good and I am certainly a clear speaker Being comfortable speaking in front of an audience I can easily facilitate meetings and brainstorming sessions Interpersonal Skills As a friendly polite person with positive attitude I work well with others and deal with difficult situations in a careful and considerate manner Learning Skills I have a high capacity for learning pick up new skills and ideas quickly and generally thrive on challenges Enthusiasm and creativity give me an edge on difficult projects Problem Solving Skills My analytical skills help me troubleshoot problems and uncover root causes I am creative and tenaciousEducation Details July 2012 to April 2015 Bachelor of Science INFORMATION TECHNOLOGY Mumbai Maharashtra Akbar Peerbhoy College of Comm  Eco University of MumbaiJune 2008 to April 2010   Jaunpur Uttar Pradesh Janta Inter College JaunpurMay 2006 to April 2008   Jaunpur Uttar Pradesh Inter College JaunpurNetwork Security Engineer Skill Details Network Security Network Administration Firewall and VPN Configuration Routing and Switching Exprience  24 monthsCompany Details company  Karvy Innotech LTDdescription  Managing network of Mahindra  Mahindra Financial services limited both internal and at PAN India levelInstallation setup  configuration troubleshooting Tuning diagnostics and maintenance of IT security related EquipmentMaintaining all network devices such as Routers Switches Firewall WiFi DevicesTroubleshoot performance and availability issues on security devices such as firewalls UTM Content Filtering solutions and Handling daily calls related to network and network securityManage and administer the VPN connectivity with organizations clientsImplement Policy Changes Configure URL filtering  security policies onUTM appliances Monitor alerts received from the monitoring systems and take appropriate action based on the defined processesFollow the SLAs and procedures already defined for security device managementCoordinating with ISPs like TATA Airtel Reliance Vodafone Sify Tikona  HCL Comnet for all WAN related issuesConfiguration and Troubleshooting of Site to Site IPSEC VPN between HO and Remote BranchesMaintaining inventory on monthly basis of all network devicesLAN Connectivity issues Crimping Rack Mounting Reporting to CISO of Mahindra Finance for all network related queries and solutions,Network Security Engineer,tech_resumes1_csv
674,Skill Set  Experience in Implementing and troubleshooting network security solutions  Planning and Implementation knowledge of multi vendor firewalls Cisco ASA Checkpoint Upto R80 JuniperNetscreen Fortinet FWSM  Familiarity with the latest hardware and network security technologies  Excellent analytical and problem solving skills  Skilled in analyzing and monitoring network security solutions using a variety of Monitoring solutions Zenoss Solarwinds Cisco Prime  Work Experience on multi client data center environments  Knowledge and Work experience on Firewall IOS Upgrade projects  Configuration of F5 load balancers SSL certificate updates IRule F5 upgrades  Configuration of Cisco Routers  series 1800 1900 2500 2600 2800 3600 Nexus  5k 7k  Configuration of Cisco switches series  2960 3750 catalyst 4500 3600  Working knowledge of Bluecoat Proxy  Knowledge of ITIL processEducation Details September 2006 to August 2011 Bachelor of Engineering BE Electronics Pune Maharashtra AISSMS College of Engineering University of PuneJuly 2004 to February 2006 Higher Secondary Certificate Science Pune Maharashtra Sinhgad College University Of PuneJune 2003 to March 2004 secondary school certificate SSC science Pune Maharashtra MES Boys High School Maharashtra PuneNetwork and Security Engineer Network and Security Engineer  CapitaSkill Details Network Security Exprience  72 monthsCHECKPOINT Exprience  72 monthsCISCO Exprience  72 monthsCISCO ASA Exprience  72 monthsCisco routing and switching Exprience  60 monthsLoadbalncing F5 Exprience  60 monthssecurity Exprience  Less than 1 year monthsCisco Exprience  Less than 1 year monthsVPN Exprience  Less than 1 year monthsLAN Exprience  Less than 1 year monthsNetworking Exprience  Less than 1 year monthsCompany Details company  Capitadescription  Work on Client Shared Network and Security infra Plan Implement and troubleshoot customer requests Monitor Datacenter infra 247 Work as On call engineer for weekends to provide Out of office supportcompany  Capgemini India Pvt Ltddescription  Part of UK India NOC Work on Client dedicated infra Undergo Client infra handover sessions to streamline client on boarding process  Act as mentor for juniors Attend Weekly CAAB calls to represent critical Changescompany  Sungard Availability Servicesdescription  Plan Troubleshoot and Implement Client network requests Project Work  Internet BW upgradeDowngrade Decommission DR test planning and implementation Setting up L3VPNs for customerscompany  SunGard Software Solutionsdescription  Maintain Client Documentation Work on datacenter Remediation Project DNS record ManagementSunGard Availability Services,Network Security Engineer,tech_resumes1_csv
568,Operating Systems Windows  Others MS Excel MS Office MS Power Point Key Projects Handled Project Title fruit sorting and disease detection Client Kranti Dynamics Team Size 5 Education Details January 2014 BE Electronics Mumbai Maharashtra University of MumbaiPython Developeranalyst python developer and data analystSkill Details python scriptingprogrammingdeveloping Exprience  12 monthsfrontend  html Exprience  12 monthspython liabrary numpypandasmatplolibrequestsbeautiful soap Exprience  12 monthsmysql Exprience  12 monthsdjango Exprience  12 monthsweb scrapping Exprience  Less than 1 year monthsCompany Details company  Ace The Power of 5description  The Accountabilities Understanding the functional requirements of the application given by the client Participated in walkthroughs of business requirements functional requirements and technical design to ensure their testability Responsible for Software Configuration Management of project deliverablesTechnical skill set Languages C C  Java pythonpython liabraymysqldjangohtml Scripting Python GUI development Tk Javacompany  kranti dyanamicsdescription  programmingscriptingdeveloperweb scrapping,Python Developer,tech_resumes1_csv
572,Technical Skills Languages Python Python Framework Django DRF Databases MySQL Oracle Sqlite MongoDB Web Technologies CSS HTML RESTful Web Services REST Methodologies Agile Scrum Version Control Github Project Managent Tool Jira Operating Systems Window Unix Education Details  BE   DrBAMUAurangabadPython Developer Python Developer  Arsys Inovics pvt ltdSkill Details CSS Exprience  31 monthsDJANGO Exprience  31 monthsHTML Exprience  31 monthsMYSQL Exprience  31 monthsPYTHON Exprience  31 monthsweb services Exprience  Less than 1 year monthsLogger Exprience  Less than 1 year monthsMongodb Exprience  Less than 1 year monthsjson Exprience  Less than 1 year monthsUnix Exprience  Less than 1 year monthsRest Exprience  Less than 1 year monthsSqlit3 Exprience  Less than 1 year monthsCompany Details company  Arsys inovics pvt ltddescription  Project  FMAS Frequency Monitoring and Analysis Systems  FMASFMAS is a project for managing network inventory network communication fault management  network traffic analysis The telecommunications service providers are used to support a range of telecommunication services The Operations Support Systems OSS collectively provides support for various elements used in Public Switched Telephone Networks for example processing an order may require information on the services the customer already has the network they are using and currently available resourcesResponsibilities Participated in entire lifecycle of the projects including Design Development and Deployment Testing and Implementation and support Developed views and templates with Python and Djangos view controller and templating language to created userfriendly website interface Implemented navigation rules for the application and page outcomes written controllers using annotations Created this project using Django Django REST API MYSQL PyMYSQL Python HTML5 CSS3 Created CRUD methods get post put delete to make requests to the API server and tested Restful APIusing Postman Created Unit test cases for unit testing Worked with JSON based REST Web services Wrote Python routines to log into the websites and fetch data for selected options Used Python modules such as requests urllib for web crawling Added the navigations and paginations and filtering columns and adding and removing the desired columns for view Created a Git repository and added the project to GitHub Utilized Agile process and JIRA issue management to track sprint cycles Worked in an agile development environmentEnvironment Python Django MySQL HTML CSS SQLAlchemy JSON agile Web Services REST Urllibcompany  Arsysdescription  1 Working as back end as well as front end developer2 working on rest and restfull apis3 Design and develop a project in Agile scrum4 Git hub for code deployment5 Working on MVT,Python Developer,tech_resumes1_csv
594,Education Details June 2013 to June 2016 Diploma Computer science Pune Maharashtra AissmsJune 2016 BE pursuing Computer science Pune Maharashtra Anantrao pawar college of Engineering  Research centrePython Developer Skill Details Company Details company  Cybage Software Pvt Ltddescription  I want to work in organisation as a python developer to utilize my knowledge  To gain more knowledge with our organisation,Python Developer,tech_resumes1_csv
559,TECHNICAL PROFICIENCIES Platform UbuntuFedoraCent OSWindows Database MySQL Languages Python Tensorflow Numpy C C Education Details January 2016 ME Computer Engineering Pune Maharashtra Savitribai Phule Pune UniversityJanuary 2014 BE Computer Engineering Pune Maharashtra Savitribai Phule Pune UniversityJanuary 2010    RYK Science College Maharashtra state boardJanuary 2008    Maharashtra state boardPython developer Python DeveloperSkill Details C Exprience  6 monthsMYSQL Exprience  6 monthsPYTHON Exprience  6 monthsCompany Details company  Fresherdescription  Python programming,Python Developer,tech_resumes1_csv
556,Operating Systems Windows  Others MS Excel MS Office MS Power Point Key Projects Handled Project Title fruit sorting and disease detection Client Kranti Dynamics Team Size 5 Education Details January 2014 BE Electronics Mumbai Maharashtra University of MumbaiPython Developeranalyst python developer and data analystSkill Details python scriptingprogrammingdeveloping Exprience  12 monthsfrontend  html Exprience  12 monthspython liabrary numpypandasmatplolibrequestsbeautiful soap Exprience  12 monthsmysql Exprience  12 monthsdjango Exprience  12 monthsweb scrapping Exprience  Less than 1 year monthsCompany Details company  Ace The Power of 5description  The Accountabilities Understanding the functional requirements of the application given by the client Participated in walkthroughs of business requirements functional requirements and technical design to ensure their testability Responsible for Software Configuration Management of project deliverablesTechnical skill set Languages C C  Java pythonpython liabraymysqldjangohtml Scripting Python GUI development Tk Javacompany  kranti dyanamicsdescription  programmingscriptingdeveloperweb scrapping,Python Developer,tech_resumes1_csv
450,Competencies SAP Business Intelligence Version SAP BO 42 BO Tools Design Studio IDT Webi UDT CMC activities Backend DB HANA BW Bex Queries SQLEducation Details SAP BO Developer and SAP HANA Developer SAP BO Developer  Credit SuisseSkill Details Sap Bi Exprience  72 monthsCMC Exprience  72 monthsHANA Exprience  36 monthsBUSINESS INTELLIGENCE Exprience  72 monthsSQL Exprience  72 monthsSAP BO Exprience  72 monthsCompany Details company  Accenturedescription  Company Accenture PuneEnvironment SAP BO 42 IDT HANA viewsRole SAP BO Developer and HANA developerDescriptionThis Project aims to provide reporting solution for Swiss business usersThe universe supports analyzing customer funds purchase order patterns and order lifecycle reportingThe purpose of reports is to provide an endtoend view of the entire sales order transaction and to track the investment orders in various funds including the status of orders order types along with the gross value and net value to be generated from these ordersRoles  Responsibilities Analyzed user requirements and sorted the best possible ways of optimizing performance of universe CV and generated views development in HANA studio Handling day to day activities involved in development of Business Objects as per the client requirements Worked as a team member with backend counterpart to understand the Business Requirements Developing and maintaining universes Raised OSS tickets to SAP for issues and implemented suggestionworkaround in development Fixed webi issues reported by users Created BIAR file and promoted to higher environments by change request Project handover to team and documentation for referenceProject 2Project Name NestleClient Nestle GlobeCompany Tech Mahindra Pvt Ltd BangaloreEnvironment SAP BO 42 IDT HANA viewsRole SAP BO Developer and HANA developerDescriptionThis Project aims to provide reporting solution for Global business users The Globe Integrated Order IO Billing Detail and Order Detail universes combines orders deliveries shipment and billing documents at the order item levelThe universe supports analyzing customer order patterns and order lifecycle reportingThe purpose of reports on this universe is to provide an endtoend view of the entire sales order transaction and to track the sales orders in various ways including the status of orders order types along with the gross value and net value to be generated from these ordersRoles  Responsibilities Analyzed user requirements and sorted the best possible ways of optimizing performance of universe CV and generated views development in HANA studio Handling day to day activities involved in development of Business Objects as per the client requirements Worked as a team member with backend counterpart to understand the Business Requirements Developing and maintaining universes Raised OSS tickets to SAP for issues and implemented suggestionworkaround in development Implemented Union pruning in concept in universe to optimize performance by partition selection in HANA views by passing value to prompt Fixed webi issues reported by users Created BIAR file and promoted to higher environments by change request Project handover to team and documentation for referenceProject 3Project Name NestleClient Nestle TCTCompany Tech Mahindra Pvt Ltd BangaloreEnvironment SAP BO XI 42 Design Studio 16 SP6  Bex QueriesRole SAP BO DeveloperDescriptionThe Project was developed to show delay in Nestle freight orders by hours on cross tab bar chart geo map due to weather conditionsBasic Source for the data was BW Bex queries and the top of these Queries dashboard was designedThis main user audience was transport control tower members to analyze and take decision to send consignments via other modes of transport due to weather conditions to avoid delay and reduce expenditureRoles  Responsibilities Involved with users to understand the Business Requirements and implement feature in a generic way Suggested best visualization components in dashboard to use Analyzing user requirements and finding the best possible ways of representing the data Bug Fixes and feature enhancement in applicationProject 4Project Name NestleClient Nestle BACompany Tech Mahindra Pvt Ltd BangaloreEnvironment SAP BO 42 Design Studio 16  Bex QueriesRole SAP BO DeveloperDescriptionThe Project Nestle BA Catalogue Reporting for Nestle is basically to provide Dashboard in Design studio with the information of all the reports used within NestleAnd this dashboard is been used by all the users of Nestle within different region of globeBasic Source for the data was BW Bex Queries and the top of these Queries Dashboard was designedThis main purpose of the project was to help users to understand about usage of different reports on portal and to help them to take decision for decommissioning of a reportRoles  Responsibilities Involved with customer to understand the Business Requirements in order to present the data in a meaningful manner and suggested component selection to visualize data in most effectively Analyzing user requirements and finding the best possible ways of representing the data Changes in BW query according to requirement Interacting with client team for requirement gathering and analysis Implemented ideas in bex and design studio app to optimize performance with help of successful POCProject 5Project Name Warner BrosClient Marvin Pictures USCompany CapGemini Pvt Ltd BangaloreTools Teradata DB SAP BO 41 Webi IDT CMC Query builder HPSM ticketing toolRole SAP BO DeveloperDescriptionThe purpose of the project is tracking of DVD and comic sale worldwide The Application will be used by End Users to analyze their sales Information and to help them in taking decision for their Business GrowthSales reports in webi were based on universe Teradata tables were source to universeWorked as shared resource for CMC activities and webiuniverse issues ticketsRoles  Responsibilities Working as a team member to understand the Business Requirements Performed CMC activities like user  user group creation providing access to objects and folders Created folders for reports connection universes and provided user security connection pointing to universe Worked on issue related to connection universe objects and webi reports enhancements Raised OSS messages to SAP to seek solution related to BO tool and limitations Worked on webi report universe defects and enhancements Meeting with users to understand issue suggest best solution and ETA Worked on query builder to find BO objects metadata for investigation Created of BIAR format using promotion managementProject 6Project Name NordeaClient Nordea Bank SwedenCompany CapGemini Pvt Ltd BangaloreEnvironment SAP BO 41 IDT Webi TeradataRole SAP BO DeveloperDescriptionThe Project report Analytics for Nordea aims to provide clear analysis of personal company accounts in bank around the world In all regions reports have data related to users and their account typeWebi reports based on universe based on Teradata DB financial tablesThis project mainly tracks firms Sales with respect to different criterias like customer wise sales for different categories It helps various end Users to analyze their sales related information and to help in their business growth and make precise decisionsRoles  Responsibilities Involved in activities to understand the Business Requirements Analyzing user requirements and finding the best possible ways of representing the data Designing and developing interactive webi reports as per clients dynamic requirements Developed webi reports having blocks graphs and linked report with summary report After development performing unit test activities and presentation to users Implementation of Business Object ie Webi from one Environment to another using BIAR File Fixed issues in webi reports related to data and report formatting and made changes in report requested by users in MAT Prepared RDD for reports and performed unit testing Provided KT to users and supports teamscompany  Tech Mahindradescription  company  Capgeminidescription,SAP Developer,tech_resumes1_csv
436,Education Details SAP Technical Architect SAP Technical Consultant   ALEIDOCoDATAFioriS4HANAEWMAPORetailSkill Details SAP ABAP Exprience  120 monthsSAP ABAP  ALE  IDOC  EDI  Exprience  96 monthsSAP Netweaver Gateway  oData  Fiori Exprience  24 monthsSAP Techno Functional Exprience  36 monthsSAP ABAP  ISRetail  APO  ISAuto  EWM Exprience  36 monthsSAP Technofunctional Exprience  48 monthsSAP SD Exprience  36 monthsNetWeaver Gateway oDATA Fiori Exprience  24 monthsSAP S4HANA new features Extensibility Embedded Analytics Exprience  12 monthsCompany Details company  description  13 years of work experience in SAP which includes roles varies from developer to subject matter expert Strong project experience in implementation upgrade application development and maintenance SAP ABAP Certified associate and has certification in ITIL 2011 Foundation and PRINCE2 practitioner SAP project FullLifecycle implementations across multiple global projects Direct client exposure of 13 years in United States of America and 12 years in Malaysia Expertise on SAP ABAP FRICEW components Experience in various SAP modules like MM FI CO SD PS PP CS PM QM and HR Experience on S4HANA ISAuto ISRetail SCM 70 SOLMAN SAP GTS SAP PI 73 SAP BI 70 73 Vistex ProShip HPQC IBM ManageNow CA service desk Loftware Data Matrix Experience in SAP Netweaver Gateway Fiori and also created number of POCs for potential customers Successfully completed 9 implementation 7 support 1 rollout and 1 upgrade projects Expertise in understanding different requirements of the client for diverse industries Experience in leading technical team of different sizes Customization experience in various areas of SD FI  MM modules Experience in Upgrading to ECC60 Experience in Unicode conversion related issuestasks Skilled in document processes identifying issues handling multiple tasks and training end users Proven ability to interact with business system analysts and endusers in design phase Extensive experience in analyzing complicated business processes effort estimations and creating technical specifications Experienced with onsiteoffshore support model of work and lead the team Excellent communication skills team participation interteam coordination team leadership abilities and customer oriented attitude Experience in presales activities Thorough understanding of the project management and quality processes,SAP Developer,tech_resumes1_csv
432,Competencies SAP Business Intelligence Version SAP BO 42 BO Tools Design Studio IDT Webi UDT CMC activities Backend DB HANA BW Bex Queries SQLEducation Details SAP BO Developer and SAP HANA Developer SAP BO Developer  Credit SuisseSkill Details Sap Bi Exprience  72 monthsCMC Exprience  72 monthsHANA Exprience  36 monthsBUSINESS INTELLIGENCE Exprience  72 monthsSQL Exprience  72 monthsSAP BO Exprience  72 monthsCompany Details company  Accenturedescription  Company Accenture PuneEnvironment SAP BO 42 IDT HANA viewsRole SAP BO Developer and HANA developerDescriptionThis Project aims to provide reporting solution for Swiss business usersThe universe supports analyzing customer funds purchase order patterns and order lifecycle reportingThe purpose of reports is to provide an endtoend view of the entire sales order transaction and to track the investment orders in various funds including the status of orders order types along with the gross value and net value to be generated from these ordersRoles  Responsibilities Analyzed user requirements and sorted the best possible ways of optimizing performance of universe CV and generated views development in HANA studio Handling day to day activities involved in development of Business Objects as per the client requirements Worked as a team member with backend counterpart to understand the Business Requirements Developing and maintaining universes Raised OSS tickets to SAP for issues and implemented suggestionworkaround in development Fixed webi issues reported by users Created BIAR file and promoted to higher environments by change request Project handover to team and documentation for referenceProject 2Project Name NestleClient Nestle GlobeCompany Tech Mahindra Pvt Ltd BangaloreEnvironment SAP BO 42 IDT HANA viewsRole SAP BO Developer and HANA developerDescriptionThis Project aims to provide reporting solution for Global business users The Globe Integrated Order IO Billing Detail and Order Detail universes combines orders deliveries shipment and billing documents at the order item levelThe universe supports analyzing customer order patterns and order lifecycle reportingThe purpose of reports on this universe is to provide an endtoend view of the entire sales order transaction and to track the sales orders in various ways including the status of orders order types along with the gross value and net value to be generated from these ordersRoles  Responsibilities Analyzed user requirements and sorted the best possible ways of optimizing performance of universe CV and generated views development in HANA studio Handling day to day activities involved in development of Business Objects as per the client requirements Worked as a team member with backend counterpart to understand the Business Requirements Developing and maintaining universes Raised OSS tickets to SAP for issues and implemented suggestionworkaround in development Implemented Union pruning in concept in universe to optimize performance by partition selection in HANA views by passing value to prompt Fixed webi issues reported by users Created BIAR file and promoted to higher environments by change request Project handover to team and documentation for referenceProject 3Project Name NestleClient Nestle TCTCompany Tech Mahindra Pvt Ltd BangaloreEnvironment SAP BO XI 42 Design Studio 16 SP6  Bex QueriesRole SAP BO DeveloperDescriptionThe Project was developed to show delay in Nestle freight orders by hours on cross tab bar chart geo map due to weather conditionsBasic Source for the data was BW Bex queries and the top of these Queries dashboard was designedThis main user audience was transport control tower members to analyze and take decision to send consignments via other modes of transport due to weather conditions to avoid delay and reduce expenditureRoles  Responsibilities Involved with users to understand the Business Requirements and implement feature in a generic way Suggested best visualization components in dashboard to use Analyzing user requirements and finding the best possible ways of representing the data Bug Fixes and feature enhancement in applicationProject 4Project Name NestleClient Nestle BACompany Tech Mahindra Pvt Ltd BangaloreEnvironment SAP BO 42 Design Studio 16  Bex QueriesRole SAP BO DeveloperDescriptionThe Project Nestle BA Catalogue Reporting for Nestle is basically to provide Dashboard in Design studio with the information of all the reports used within NestleAnd this dashboard is been used by all the users of Nestle within different region of globeBasic Source for the data was BW Bex Queries and the top of these Queries Dashboard was designedThis main purpose of the project was to help users to understand about usage of different reports on portal and to help them to take decision for decommissioning of a reportRoles  Responsibilities Involved with customer to understand the Business Requirements in order to present the data in a meaningful manner and suggested component selection to visualize data in most effectively Analyzing user requirements and finding the best possible ways of representing the data Changes in BW query according to requirement Interacting with client team for requirement gathering and analysis Implemented ideas in bex and design studio app to optimize performance with help of successful POCProject 5Project Name Warner BrosClient Marvin Pictures USCompany CapGemini Pvt Ltd BangaloreTools Teradata DB SAP BO 41 Webi IDT CMC Query builder HPSM ticketing toolRole SAP BO DeveloperDescriptionThe purpose of the project is tracking of DVD and comic sale worldwide The Application will be used by End Users to analyze their sales Information and to help them in taking decision for their Business GrowthSales reports in webi were based on universe Teradata tables were source to universeWorked as shared resource for CMC activities and webiuniverse issues ticketsRoles  Responsibilities Working as a team member to understand the Business Requirements Performed CMC activities like user  user group creation providing access to objects and folders Created folders for reports connection universes and provided user security connection pointing to universe Worked on issue related to connection universe objects and webi reports enhancements Raised OSS messages to SAP to seek solution related to BO tool and limitations Worked on webi report universe defects and enhancements Meeting with users to understand issue suggest best solution and ETA Worked on query builder to find BO objects metadata for investigation Created of BIAR format using promotion managementProject 6Project Name NordeaClient Nordea Bank SwedenCompany CapGemini Pvt Ltd BangaloreEnvironment SAP BO 41 IDT Webi TeradataRole SAP BO DeveloperDescriptionThe Project report Analytics for Nordea aims to provide clear analysis of personal company accounts in bank around the world In all regions reports have data related to users and their account typeWebi reports based on universe based on Teradata DB financial tablesThis project mainly tracks firms Sales with respect to different criterias like customer wise sales for different categories It helps various end Users to analyze their sales related information and to help in their business growth and make precise decisionsRoles  Responsibilities Involved in activities to understand the Business Requirements Analyzing user requirements and finding the best possible ways of representing the data Designing and developing interactive webi reports as per clients dynamic requirements Developed webi reports having blocks graphs and linked report with summary report After development performing unit test activities and presentation to users Implementation of Business Object ie Webi from one Environment to another using BIAR File Fixed issues in webi reports related to data and report formatting and made changes in report requested by users in MAT Prepared RDD for reports and performed unit testing Provided KT to users and supports teamscompany  Tech Mahindradescription  company  Capgeminidescription,SAP Developer,tech_resumes1_csv
442,Education Details SAP Technical Architect SAP Technical Consultant   ALEIDOCoDATAFioriS4HANAEWMAPORetailSkill Details SAP ABAP Exprience  120 monthsSAP ABAP  ALE  IDOC  EDI  Exprience  96 monthsSAP Netweaver Gateway  oData  Fiori Exprience  24 monthsSAP Techno Functional Exprience  36 monthsSAP ABAP  ISRetail  APO  ISAuto  EWM Exprience  36 monthsSAP Technofunctional Exprience  48 monthsSAP SD Exprience  36 monthsNetWeaver Gateway oDATA Fiori Exprience  24 monthsSAP S4HANA new features Extensibility Embedded Analytics Exprience  12 monthsCompany Details company  description  13 years of work experience in SAP which includes roles varies from developer to subject matter expert Strong project experience in implementation upgrade application development and maintenance SAP ABAP Certified associate and has certification in ITIL 2011 Foundation and PRINCE2 practitioner SAP project FullLifecycle implementations across multiple global projects Direct client exposure of 13 years in United States of America and 12 years in Malaysia Expertise on SAP ABAP FRICEW components Experience in various SAP modules like MM FI CO SD PS PP CS PM QM and HR Experience on S4HANA ISAuto ISRetail SCM 70 SOLMAN SAP GTS SAP PI 73 SAP BI 70 73 Vistex ProShip HPQC IBM ManageNow CA service desk Loftware Data Matrix Experience in SAP Netweaver Gateway Fiori and also created number of POCs for potential customers Successfully completed 9 implementation 7 support 1 rollout and 1 upgrade projects Expertise in understanding different requirements of the client for diverse industries Experience in leading technical team of different sizes Customization experience in various areas of SD FI  MM modules Experience in Upgrading to ECC60 Experience in Unicode conversion related issuestasks Skilled in document processes identifying issues handling multiple tasks and training end users Proven ability to interact with business system analysts and endusers in design phase Extensive experience in analyzing complicated business processes effort estimations and creating technical specifications Experienced with onsiteoffshore support model of work and lead the team Excellent communication skills team participation interteam coordination team leadership abilities and customer oriented attitude Experience in presales activities Thorough understanding of the project management and quality processes,SAP Developer,tech_resumes1_csv
453,Education Details January 2016 Bachelor Of Engineering LEAN PROJECTS Mumbai Maharashtra Mumbai UniversityJanuary 2013 Diploma Computer Engineering Ratnagiri Maharashtra Maharashtra State Board of Technical EducationSAP CONSULTANT SAP CONSULTANT  Quick LearnerSkill Details Company Details company  Quick Learnerdescription  Groomed skills with Microsoft ExcelJob ResponsibilitiesWorking on Centralized SAP Security project which includes User             VBA programming for automationLevel authorizations including Role creation and changes andCompliance policy maintenance for SAP systems Confidence and Positive AttitudeAssisting users in troubleshooting and identifying authorizationissues using SU53 and trace analysisWillingness to learn  work in teamWorking on GRC 10X Access Control application and all itscomponent Strong analytical thinking documentation and design skillsAssisting in defining the scope of a projectopportunitiesestimating efforts and project timelinesHands on experience in SAP Market Place for creating User                  Adaptable to new environment with ability to get along withOSS IdsDeveloper Keyspeople,SAP Developer,tech_resumes1_csv
949,COMPUTER PROFICIENCY  Basic MSOffice PowerPoint word Outlook Excel  Language Known Basics of C CPP Java  Basics of Networking  Basics command of Linux PROJECT DETAILS Minor Project Details  Title Applocker for Android  Project Area Android Application  Description Applocker provides the protection of the System applications as well as the Third party applications installed in the Android devices The password protection is provided with the help of patterns of volume keys Hence an extra measure of privacy is acquired Major Project Details  Title Online Complaint System For Cyber Crimes  Project Area Android Application  Description Online Complaint System for Cyber Crimes is an android application which will be in use after a person lodged a complaint in Police station regarding cyber crime but no action has been taken against it within the prescribed time constraint Such person will directly use this application which will help himher to directly lodge the complaint to Commissioner Office and it will get store in the Commissioners database and necessary action will be taken against it STRENGTHS  Belief in team work both as a team member and a leader  Hard and ethical workerEducation Details January 2013 to January 2016 BE Yeshwantrao Chavan Nagpur Maharashtra Nagpur University Diploma Aggregate  Maharashtra State SSC Education Nagpur Maharashtra Maharashtra StateTesting engineer Skill Details ANDROID Exprience  6 monthsCPP Exprience  6 monthsDATABASE Exprience  6 monthsEXCEL Exprience  6 monthsJAVA Exprience  6 monthsSelenium Exprience  12 monthsAutomation Testing Exprience  12 monthsSelenium Webdriver Exprience  12 monthsManual Testing Exprience  6 monthsRegression Testing Exprience  6 monthsCompany Details company  Maxgen technologiesdescription  Im a software test engineer working at Maxgen technologies from past 1 year,Testing,tech_resumes1_csv
923,Willingness to accept the challenges  Positive thinking  Good learner  Team Player DECLARATION I hereby declare that the above mentioned information is correct up to my knowledge and I bear the responsibility for the correctness of the above mentioned particulars Date   Name Dongare Mandakini Murlidhar Signature Education Details June 2015 Electronics and Telecommunication Engineering  Kolhapur Maharashtra Shivaji UniversityJune 2012  Education  Secondary and Higher Secondary BE Electronics and Telecommunication  Jaywant College of Engineering and ManagementTesting Engineer Electronics Engineer  Abacus Electronics Pvt LtdSkill Details Language  C C Exprience  Less than 1 year monthsOperating Systems Windows 78NTXP Exprience  Less than 1 year monthsCompany Details company  Abacus Electronics Pvt Ltddescription  Duties Perform electronic system testing for acceptance compliance warranty and other types Develop test plan and procedure for electronic systems Maintain complete and accurate documentations for system testing Analyze and troubleshoot test defects in a timely fashion Write system assembly instructions and resolve assembly issues accurately Work with Supervisors to plan and coordinate test activities Evaluate system performance and suggest improvements Understand and interpret drawings schematics technical manuals and instructions Also performed Hardware testing debugging of hardware PCBs Follow company policies and safely regulations Work with crossfunctional teams to complete assigned job duties within deadlines Recommend process improvements to enhance testing efficiencycompany  Minilec India Pvt Ltd  Pirangootdescription  Taking responsibility for the quality of a companys productWorking with the departmental manager production staff and suppliers to ensure quality they aim to minimize the cost of reworking or waste and maximize customer satisfaction with the productTo establish implement and maintain quality management system to measure and control quality in the production processWork with the aim that to eliminate the causes of quality issues and reduce the risk of failure,Testing,tech_resumes1_csv
947,Skill Set OS Windows XP788110 Database MYSQL sql server 2005 2008  2012 Languages Core Java Web Technology HTML CSS Testing Manual Testing Database Testing Other Bug tracking and reporting End user handlingEducation Details January 2016 MCS  Pune Maharashtra PVP College PravaranagarJanuary 2011 HSC   AKJunior CollegeJanuary 2009 SSC   AKMahavidyalyaJR TESTING ENGINEER JR TESTING ENGINEER  MTech Innovations LtdSkill Details TESTING Exprience  24 monthsWINDOWS XP Exprience  24 monthsCSS Exprience  6 monthsDATABASE Exprience  6 monthsDATABASE TESTING Exprience  6 monthsCompany Details company  MTech Innovations Ltddescription  Responsibilities      Analyzing the Testing Requirements      Preparing Test Plans Test Scenarios      Preparing Test Cases      Executing the test cases      Tracking bugs      Coordinating developers in order to fix it      Preparing test summary reports      Reporting quality manager      Attending meetingProjectsProject Name   1Web Based Time Attendance ApplicationEnvironment    Windows7 Vista Windows XP Windows 8 Windows 10Clients        MCCIA Sapphire Park Bramha Suncity Wanless hospitalRole           Software TestingDuration       6 monthsProject Name   Android 1Time Attendance Application   2Vehicle Tracking System   3Vistor Management SystemEnvironment    Android Mobile Android TabletClients        Vankan SecurityRole           Application TestingDuration       6 monthsProject Name   1Web Based Factory Automation Process   2Web Based Annual Maintenance ChargesEnvironment    Windows7 Vista Windows XP Windows 8 Windows 10Role           Software TestingDuration       6 monthsProject Name   Web Based Library Management SystemEnvironment    Windows7 Vista Windows XP Windows 8 Windows 10Role           Software TestingDuration       6 months,Testing,tech_resumes1_csv
